capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexAgent.CodexPendingInteraction.ConversationId	csharp.residual.CodexPendingInteraction.ConversationId	c-header:codex_agent_pending_interaction_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#pendingInteractionBasePropertiesProjectBothVariantsAndFreshConversationIds[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPendingInteraction.RequestId	csharp.residual.CodexPendingInteraction.RequestId	c-header:codex_agent_pending_interaction_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#pendingInteractionBasePropertiesProjectBothVariantsAndFreshConversationIds[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.<init>|<init>(kotlin.String?;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPlanStep>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|suspend=false|parameters=[REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPlanStep!!>!!:default=true:vararg=false]	CodexAgent.CodexPlanProgress.#ctor	csharp.value.CodexPlanProgress.constructor	c-header:codex_agent_plan_progress_create,c-header:codex_agent_plan_progress_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.explanation|{}explanation[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexPlanProgress.Explanation	csharp.value.CodexPlanProgress.Explanation	c-header:codex_agent_plan_progress_explanation_copy,c-header:codex_agent_plan_progress_has_explanation,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.steps|{}steps[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPlanStep!!>!!	CodexAgent.CodexPlanProgress.Steps	csharp.value.CodexPlanProgress.Steps	c-header:codex_agent_plan_progress_step_at,c-header:codex_agent_plan_progress_steps_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.COMPLETED|null[0]	CodexAgent.CodexPlanStepStatus.Completed	csharp.enum.CodexPlanStepStatus.Completed	c-header-enum:81	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.IN_PROGRESS|null[0]	CodexAgent.CodexPlanStepStatus.InProgress	csharp.enum.CodexPlanStepStatus.InProgress	c-header-enum:82	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.PENDING|null[0]	CodexAgent.CodexPlanStepStatus.Pending	csharp.enum.CodexPlanStepStatus.Pending	c-header-enum:83	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentPlanStepStatus){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus!!:default=false:vararg=false]	CodexAgent.CodexPlanStep.#ctor	csharp.value.CodexPlanStep.constructor	c-header:codex_agent_plan_step_create,c-header:codex_agent_plan_step_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus!!	CodexAgent.CodexPlanStep.Status	csharp.value.CodexPlanStep.Status	c-header:codex_agent_plan_step_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.text|{}text[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPlanStep.Text	csharp.value.CodexPlanStep.Text	c-header:codex_agent_plan_step_text_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy.ON_INSTALL|null[0]	CodexAgent.CodexPluginAuthPolicy.OnInstall	csharp.enum.CodexPluginAuthPolicy.OnInstall	c-header-enum:84	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy.ON_USE|null[0]	CodexAgent.CodexPluginAuthPolicy.OnUse	csharp.enum.CodexPluginAuthPolicy.OnUse	c-header-enum:85	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPluginSummary>;kotlin.collections.List<kotlin.String>;io.github.codex_agent_labs.codexagent.agent.AgentCatalogFreshness){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentCatalogFreshness!!:default=true:vararg=false]	CodexAgent.CodexPluginCatalog.#ctor	csharp.value.CodexPluginCatalog.constructor	c-header:codex_agent_plugin_catalog_create,c-header:codex_agent_plugin_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexPluginCatalog.Errors	csharp.value.CodexPluginCatalog.Errors	c-header:codex_agent_plugin_catalog_errors_copy_at,c-header:codex_agent_plugin_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.freshness|{}freshness[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentCatalogFreshness!!	CodexAgent.CodexPluginCatalog.Freshness	csharp.value.CodexPluginCatalog.Freshness	c-header:codex_agent_plugin_catalog_freshness,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.plugins|{}plugins[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!>!!	CodexAgent.CodexPluginCatalog.Plugins	csharp.value.CodexPluginCatalog.Plugins	c-header:codex_agent_plugin_catalog_plugins_at,c-header:codex_agent_plugin_catalog_plugins_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentPluginSummary;kotlin.String;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPluginSkill>;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentConnector>;kotlin.collections.List<kotlin.String>;kotlin.Int){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSkill!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false,REGULAR:kotlin/Int!!:default=false:vararg=false]	CodexAgent.CodexPluginDetail.#ctor	csharp.value.CodexPluginDetail.constructor	c-header:codex_agent_plugin_detail_create,c-header:codex_agent_plugin_detail_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.connectors|{}connectors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!	CodexAgent.CodexPluginDetail.Connectors	csharp.value.CodexPluginDetail.Connectors	c-header:codex_agent_plugin_detail_connectors_at,c-header:codex_agent_plugin_detail_connectors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPluginDetail.Description	csharp.value.CodexPluginDetail.Description	c-header:codex_agent_plugin_detail_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.hookCount|{}hookCount[0]|propertyKind=VAL|type=kotlin/Int!!	CodexAgent.CodexPluginDetail.HookCount	csharp.value.CodexPluginDetail.HookCount	c-header:codex_agent_plugin_detail_hook_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.mcpServers|{}mcpServers[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexPluginDetail.McpServers	csharp.value.CodexPluginDetail.McpServers	c-header:codex_agent_plugin_detail_mcp_servers_copy_at,c-header:codex_agent_plugin_detail_mcp_servers_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.skills|{}skills[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSkill!!>!!	CodexAgent.CodexPluginDetail.Skills	csharp.value.CodexPluginDetail.Skills	c-header:codex_agent_plugin_detail_skills_at,c-header:codex_agent_plugin_detail_skills_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.summary|{}summary[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!	CodexAgent.CodexPluginDetail.Summary	csharp.value.CodexPluginDetail.Summary	c-header:codex_agent_plugin_detail_summary,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy.AVAILABLE|null[0]	CodexAgent.CodexPluginInstallPolicy.Available	csharp.enum.CodexPluginInstallPolicy.Available	c-header-enum:86	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy.INSTALLED_BY_DEFAULT|null[0]	CodexAgent.CodexPluginInstallPolicy.InstalledByDefault	csharp.enum.CodexPluginInstallPolicy.InstalledByDefault	c-header-enum:87	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallPolicy.NOT_AVAILABLE|null[0]	CodexAgent.CodexPluginInstallPolicy.NotAvailable	csharp.enum.CodexPluginInstallPolicy.NotAvailable	c-header-enum:88	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallResult|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallResult.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentPluginAuthPolicy;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentConnector>;kotlin.String?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPluginInstallResult|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false]	CodexAgent.CodexPluginInstallResult.#ctor	csharp.value.CodexPluginInstallResult.constructor	c-header:codex_agent_plugin_install_result_create,c-header:codex_agent_plugin_install_result_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64]	collection-immutability-ordering,nullability,value-conversion
