capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexClientInfo.version|{}version[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ClientInfo.version	python.value.ClientInfo.version	c-header:codex_agent_client_info_value_version_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCAuthenticationConfigurationValuesTest#authorizationUrlsAndClientInfoPreserveValuesAndRejectCanonicalInvalidInputs[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConnectors|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConnectors.list|list(kotlin.Boolean){}[0]|return=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!|suspend=true|parameters=[REGULAR:kotlin/Boolean!!:default=true:vararg=false]	codex_agent.CodexConnectors.list	python.service:006	c-header:codex_agent_connectors_list,c-header:codex_agent_operation_connector_at,c-header:codex_agent_operation_connectors_count,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendCatalogOperationsTest#connectorsListPreservesOrderAndDuplicates[macosArm64],python-analyzer-service:006	async-success,collection-immutability-ordering,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConnectors|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConnectors.isAvailable|{}isAvailable[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.CodexConnectors.is_available	python.service:007	c-header:codex_agent_connectors_is_available,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCServiceHandlesTest#availabilityReflectsEveryRuntimeFeatureAndPreservesFailureSentinels[macosArm64],python-analyzer-service:007	parent-child-ownership,repeated-close-dispose,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.delete|delete(io.github.codex_agent_labs.codexagent.agent.ConversationId){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false]	codex_agent.Conversations.delete	python.conversation:000	c-header:codex_agent_conversations_delete,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],python-analyzer-conversation:000	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.list|list(){}[0]|return=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!>!!|suspend=true|parameters=[]	codex_agent.Conversations.list	python.conversation:001	c-header:codex_agent_conversations_list,c-header:codex_agent_operation_conversation_summaries_count,c-header:codex_agent_operation_conversation_summary_at,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],python-analyzer-conversation:001	async-success,collection-immutability-ordering,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.open|open(io.github.codex_agent_labs.codexagent.agent.ConversationId?;io.github.codex_agent_labs.codexagent.agent.AgentConversationSettings){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexConversation!!|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConversationSettings!!:default=true:vararg=false]	codex_agent.Conversations.open	python.conversation:002	c-header:codex_agent_conversations_open,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-conversation:002	async-success,identity,nullability,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.read|read(io.github.codex_agent_labs.codexagent.agent.ConversationId){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversation!!|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false]	codex_agent.Conversations.read	python.conversation:003	c-header:codex_agent_conversations_read,c-header:codex_agent_operation_conversation_value,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],python-analyzer-conversation:003	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.rename|rename(io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.Conversations.rename	python.conversation:004	c-header:codex_agent_conversations_rename,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#catalogOperationsPreserveOrderDuplicatesOwnedResultsAndCopiedInputs[macosArm64],python-analyzer-conversation:004	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversations|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversations.active|{}active[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/CodexConversation?>!!	codex_agent.Conversations.active	python.conversation:005	c-header:codex_agent_active_conversation,c-header:codex_agent_conversations_active_get,c-header:codex_agent_conversations_active_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-conversation:005	identity,nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.cancelTurn|cancelTurn(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent.CodexConversation.cancel_turn	python.conversation:006	c-header:codex_agent_conversation_cancel_turn,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-conversation:006	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.close|close(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent.CodexConversation.close	python.conversation:007	c-header:codex_agent_conversation_close,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-conversation:007	async-success,parent-child-ownership,repeated-close-dispose,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.reload|reload(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent.CodexConversation.reload	python.conversation:008	c-header:codex_agent_conversation_reload,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],python-analyzer-conversation:008	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.runShellCommand|runShellCommand(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.CodexConversation.run_shell_command	python.conversation:009	c-header:codex_agent_conversation_run_shell_command,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],python-analyzer-conversation:009	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(io.github.codex_agent_labs.codexagent.agent.AgentTurnRequest){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest!!:default=false:vararg=false]	codex_agent.CodexConversation.send	python.conversation:010	c-header:codex_agent_conversation_send_request,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],python-analyzer-conversation:010	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent.CodexConversation.send	python.conversation:011	c-header:codex_agent_conversation_send,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],python-analyzer-conversation:011	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.activeTurnProgress|{}activeTurnProgress[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress?>!!	codex_agent.CodexConversation.active_turn_progress	python.conversation:012	c-header:codex_agent_conversation_active_turn_progress_get,c-header:codex_agent_conversation_active_turn_progress_has_value,c-header:codex_agent_conversation_active_turn_progress_subscribe,c-header:codex_agent_conversation_active_turn_progress_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#activeTurnProgressGetterSubscriptionAndProjectorsPreserveNullableOwnedTransitions[macosArm64],python-analyzer-conversation:012	nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canCancelTurn|{}canCancelTurn[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexConversation.can_cancel_turn	python.conversation:013	c-header:codex_agent_conversation_can_cancel_turn_get,c-header:codex_agent_conversation_can_cancel_turn_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canCancelTurnGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],python-analyzer-conversation:013	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canReload|{}canReload[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexConversation.can_reload	python.conversation:014	c-header:codex_agent_conversation_can_reload_get,c-header:codex_agent_conversation_can_reload_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canReloadGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],python-analyzer-conversation:014	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canRunShellCommand|{}canRunShellCommand[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexConversation.can_run_shell_command	python.conversation:015	c-header:codex_agent_conversation_can_run_shell_command_get,c-header:codex_agent_conversation_can_run_shell_command_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canRunShellCommandGetterAndSubscriptionProjectFeatureActiveAndDisabledStates[macosArm64],python-analyzer-conversation:015	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canStartTurn|{}canStartTurn[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent.CodexConversation.can_start_turn	python.conversation:016	c-header:codex_agent_conversation_can_start_turn_get,c-header:codex_agent_conversation_can_start_turn_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canStartTurnGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],python-analyzer-conversation:016	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.currentMessages|{}currentMessages[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!>!!	codex_agent.CodexConversation.current_messages	python.conversation:017	c-header:codex_agent_conversation_current_messages_at,c-header:codex_agent_conversation_current_messages_count,c-header:codex_agent_conversation_current_messages_get,c-header:codex_agent_conversation_current_messages_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#currentMessagesGetterSubscriptionAndProjectorsPreserveOrderedOwnedTransitions[macosArm64],python-analyzer-conversation:017	collection-immutability-ordering,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
